set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0053_flat_0p3_late_bias_cal.fits,2461181.682147222,144.5801040568702,207.4976318512917,5,True,14.346499666571617,1.0,0.9852281844183751
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0054_flat_0p3_late_bias_cal.fits,2461181.6823388888,143.0664715752318,208.73728855567848,5,True,14.622499644756317,0.989530838343822,0.9911142502653356
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0055_flat_0p3_late_bias_cal.fits,2461181.682530903,141.34872968978885,208.52679687174725,5,True,14.898999854922295,0.9776499374643534,0.9901148058970097
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0056_flat_0p3_late_bias_cal.fits,2461181.6827226854,146.02637129436133,,5,True,15.175166800618172,1.0100032244887736,
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0057_flat_0p3_late_bias_cal.fits,2461181.682914352,141.9580747287782,212.04997124998462,5,True,15.451166778802872,0.9818645217805305,1.006843337519712
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0058_flat_0p3_late_bias_cal.fits,2461181.68310625,144.2365404672405,212.44091333961316,5,True,15.727500021457672,0.9976237146053335,1.0086995860066994
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0059_flat_0p3_late_bias_cal.fits,2461181.683298148,145.27136840044898,209.52228990346978,5,True,16.003833264112473,1.0047811858214384,0.9948415479976042
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0060_flat_0p3_late_bias_cal.fits,2461181.683489236,145.574447987367,202.91255450089326,5,True,16.278999745845795,1.0068774603323405,0.963457586879275
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0061_flat_0p3_late_bias_cal.fits,2461181.683680787,143.085774617636,213.04944417738176,5,True,16.55483342707157,0.989664349400064,1.0115889767294186
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0062_flat_0p3_late_bias_cal.fits,2461181.683872454,145.94414629219625,215.9815425471238,5,True,16.83083340525627,1.0094345086014707,1.0255109956343254
bright_common_src1_src2_src3_src4_src5,V_8 generic,light_V_8s_2026_05_20-0063_flat_0p3_late_bias_cal.fits,2461181.6840641205,145.88530521474047,210.72055037015087,5,True,17.10683338344097,1.0090275295234044,1.0005310586369092
