set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
all_common_8,V_8 generic,light_V_8s_2026_05_20-0072_flat_0p3_late_bias_cal.fits,2461181.6857905095,157.45450665749883,224.05639151003888,8,True,19.592833444476128,0.9972929546746936,0.9753680811011318
all_common_8,V_8 generic,light_V_8s_2026_05_20-0073_flat_0p3_late_bias_cal.fits,2461181.68598206,158.32834008428006,228.0275083063964,8,True,19.86866645514965,1.0028276830136151,0.9926552494938182
all_common_8,V_8 generic,light_V_8s_2026_05_20-0074_flat_0p3_late_bias_cal.fits,2461181.686173727,161.70454085937644,,8,True,20.14466643333435,1.0242120264538128,
all_common_8,V_8 generic,light_V_8s_2026_05_20-0075_flat_0p3_late_bias_cal.fits,2461181.686365625,160.27829430599783,223.24350568954563,8,True,20.42099967598915,1.0151783971883923,0.9718294055135028
all_common_8,V_8 generic,light_V_8s_2026_05_20-0076_flat_0p3_late_bias_cal.fits,2461181.686557176,152.97151000585578,228.7049454715409,8,True,20.696833357214928,0.9688983340860365,0.9956042864901762
all_common_8,V_8 generic,light_V_8s_2026_05_20-0077_flat_0p3_late_bias_cal.fits,2461181.6867488427,159.72669206789166,230.3867515667748,8,True,20.972833335399628,1.0116846323065607,1.0029255683015856
all_common_8,V_8 generic,light_V_8s_2026_05_20-0078_flat_0p3_late_bias_cal.fits,2461181.6869399305,161.93204781587787,,8,True,21.24799981713295,1.0256530209967758,
all_common_8,V_8 generic,light_V_8s_2026_05_20-0079_flat_0p3_late_bias_cal.fits,2461181.6871314817,159.8008124183802,228.05207725278765,8,True,21.523833498358727,1.0121540993603113,0.9927622036669833
all_common_8,V_8 generic,light_V_8s_2026_05_20-0080_flat_0p3_late_bias_cal.fits,2461181.687323264,159.396377473459,226.13210408700692,8,True,21.79999977350235,1.0095924697838934,0.9844041268013684
all_common_8,V_8 generic,light_V_8s_2026_05_20-0081_flat_0p3_late_bias_cal.fits,2461181.6875149305,159.57150637309647,231.42942641324288,8,True,22.07599975168705,1.0107017096619761,1.007464567423003
all_common_8,V_8 generic,light_V_8s_2026_05_20-0082_flat_0p3_late_bias_cal.fits,2461181.687706597,159.33302049812602,231.93530052104853,8,True,22.35199972987175,1.0091911763152563,1.009666751678867
all_common_8,V_8 generic,light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,157.7666538216342,,8,True,22.62699991464615,0.9992700474503933,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,158.79438154320562,235.00581333445282,8,True,24.303166642785072,1.0026982909890614,1.020049403230632
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,159.83335597773004,232.62673033629224,8,True,24.578333124518394,1.0092588372738525,1.009722925948744
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,160.42751146496002,232.11625597514072,8,True,24.853499606251717,1.013010599054323,1.0075071974947585
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,157.314143255115,228.98938647031898,8,True,25.128833055496216,0.9933514086415823,0.9939349316553845
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0005_flat_0p3_late_bias_cal.fits,2461181.6898260415,158.07783374920567,230.53800364797587,8,True,25.403999537229538,0.9981736897942751,1.0006567484712667
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0006_flat_0p3_late_bias_cal.fits,2461181.6900171298,155.88759936840694,229.05419490321216,8,True,25.679166689515114,0.9843435766054478,0.994216234497893
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0007_flat_0p3_late_bias_cal.fits,2461181.6902081016,155.00682197921802,226.60493677787258,8,True,25.95416620373726,0.9787819567653828,0.9835851600846195
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0008_flat_0p3_late_bias_cal.fits,2461181.690400463,160.55348532478217,230.23524201161604,8,True,26.231166645884514,1.0138060539862004,0.9993426029949996
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0009_flat_0p3_late_bias_cal.fits,2461181.690591667,155.67449726374682,234.7212795584916,8,True,26.506500095129013,0.9829979552171323,1.018814376299808
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0010_flat_0p3_late_bias_cal.fits,2461181.690783102,158.76025223340955,223.54987642759485,8,True,26.782166808843613,1.0024827833604375,0.9703245839187894
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0011_flat_0p3_late_bias_cal.fits,2461181.690974884,159.4883332702998,236.43302454584207,8,True,27.058333083987236,1.0070802105760395,1.026244254003918
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0012_flat_0p3_late_bias_cal.fits,2461181.691166551,160.24359600973654,223.423882154444,8,True,27.334333062171936,1.0118492751406751,0.9697777021999312
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_0p3_late_bias_cal.fits,2461181.691357754,158.77223833663572,226.68066303288307,8,True,27.60966584086418,1.0025584689426585,0.9839138520439219
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_0p3_late_bias_cal.fits,2461181.6915494213,157.13208901101828,233.7834177587754,8,True,27.885666489601135,0.9922018372420841,1.0147435605376813
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_0p3_late_bias_cal.fits,2461181.6917408565,162.51475989331368,230.891976519498,8,True,28.161333203315735,1.0261904131739452,1.002193177767346
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_0p3_late_bias_cal.fits,2461181.691932523,157.53466692712266,226.93484771560773,8,True,28.437333181500435,0.9947438931041674,0.9850171478741176
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_0p3_late_bias_cal.fits,2461181.692123727,157.85932604007664,230.8407479652792,8,True,28.712666630744934,0.9967939350171705,1.0019708187736778
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0018_flat_0p3_late_bias_cal.fits,2461181.6923153936,159.6338250620472,231.75121095560917,8,True,28.988666608929634,1.0079989104035794,1.0059227092259702
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0019_flat_0p3_late_bias_cal.fits,2461181.6925069443,159.89083505315648,232.71643759359392,8,True,29.264499619603157,1.0096217856989642,1.0101123028453307
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.692698148,156.8949807323028,223.2648157568918,8,True,29.539833068847656,0.9907046302027867,0.9690872699863833
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.6928898147,160.19346570151805,228.30549240925873,8,True,29.815833047032356,1.0115327300974,0.9909664700715654
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.6930810185,157.75820066073166,231.6541807569843,8,True,30.091166496276855,0.9961553844333311,1.0055015468947142
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.693271991,160.39224710796057,229.2084179447091,8,True,30.366166681051254,1.0127879242332587,0.9948856439870084
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6934636575,153.7572914688281,230.63197653490226,8,True,30.642166659235954,0.9708918658495039,1.0010646404543162
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.6936555556,159.20850039964617,233.74071631821337,8,True,30.918499901890755,1.0053132214770542,1.0145582137228755
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.6938471063,161.87547773028638,234.5992831612263,8,True,31.194332912564278,1.0221537015088487,1.0182848474747077
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6940381946,158.24547165306294,234.4234526586379,8,True,31.469500064849854,0.9992322300150885,1.0175216501874143
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.6942291665,157.3995534086851,232.0754644349891,8,True,31.744499579072,0.9938907263062603,1.007330140656895
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.694420139,161.56727539795182,234.14261985235427,8,True,32.0194997638464,1.0202075750218318,1.0163026874205252
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.6946113426,155.20656924989694,,8,True,32.2948332130909,0.9800432497972461,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6948032407,160.46908821720027,,8,True,32.5711664557457,1.013273133144075,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6949944445,158.6867784585408,227.5132195581061,8,True,32.846499904990196,1.002018837295234,0.9875275872731049
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.695186111,157.33747225964132,238.66780518988747,8,True,33.122499883174896,0.9934987183432336,1.035944382821862
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.695378125,158.69048596756636,,8,True,33.399000093340874,1.0020422481547848,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,2461181.695569792,157.57952436725725,,8,True,33.675000071525574,0.9950271429151745,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,2461181.695762153,159.3337071427083,,8,True,33.951999843120575,1.0061038324928133,
all_common_8,V0399 named,light_V0399_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,2461181.6959542823,159.53511053060186,228.1470533391956,8,True,34.228666350245476,1.0073755829847242,0.9902787607907898
