file,jd,minutes,object_id,role,x,y,pred_x,pred_y,match_dist,flux,flux_err,flux_rate,flux_rate_err,flag,n_sources
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,0.0,HD_103405,comparison,1147.0193321999486,153.33977229642656,1146.766578588767,151.82160817419418,1.5390603269524317,121895.81192779541,463.889646573269,15236.976490974426,57.98620582165862,ok,27
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,0.0,TYC_3452_787_1,comparison,353.6110238836135,757.4258867708342,351.81001912437387,755.2345267550216,2.8364902364904307,164632.71700668335,560.9980568545014,20579.08962583542,70.12475710681268,ok,27
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,0.0,HD_103187,comparison,57.151603928708035,1516.5530807870207,53.79422228007547,1514.9612773616107,3.715622381206386,630557.6127853394,1661.2993176537527,78819.70159816742,207.6624147067191,ok,27
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,target,target,1919.444634629839,634.97337137281,1919.444634629839,634.97337137281,0.0,1702605.2264556885,5069.721636391076,212825.65330696106,633.7152045488845,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,DN_UMa,check,1844.6251955832058,689.4800692233955,1844.6251955832058,689.4800692233955,0.0,2478027.7211914062,8706.03165033742,309753.4651489258,1088.2539562921775,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774272862760870784_src1,comparison,590.413509511586,260.2714761284802,587.8462714103941,257.2596075997688,3.9575325017557432,26164.219177246094,184.63442519071506,3270.5273971557617,23.079303148839383,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774271076054448768_src2,comparison,1497.2719154158933,323.68239316613256,1496.938187401706,322.3157893801801,1.4067623449726636,17884.258346557617,148.37323511065736,2235.532293319702,18.54665438883217,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774384016513181696_src3,comparison,381.03355270563304,1257.2981751790114,376.5560933482559,1255.5745953997678,4.797746299293219,11394.64432144165,128.64759508283205,1424.3305401802063,16.080949385354007,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774289041901756032_src4,comparison,2032.3474937746016,1444.975491942366,2030.749560111274,1446.899164176184,2.5007812490416454,10673.387702941895,115.37927020047954,1334.1734628677368,14.422408775059942,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774287774887292672_src5,comparison,2024.439137637906,1083.3913054125037,2023.8237458977135,1084.4428881611138,1.2184142444471269,10631.367065429688,113.97691282572625,1328.920883178711,14.24711410321578,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774289488578357504_src6,comparison,930.984546295427,1102.9075373604976,928.1385537612905,1102.2187784050539,2.9281499966812787,8982.495498657227,106.01272539598419,1122.8119373321533,13.251590674498024,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774288805679445888_src7,comparison,1935.5778797583807,1354.2999942014055,1933.9072277525252,1355.9011212204232,2.3140194155835534,8568.934066772461,104.39470651376409,1071.1167583465576,13.049338314220511,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,gaia_774290626745586944_src8,comparison,1060.9237315842356,1435.7411181276789,1058.6257281483654,1436.7299608606731,2.5017253530047796,3031.678581237793,69.78830801686863,378.9598226547241,8.723538502108578,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,HD_103405,comparison,1147.5248418077958,153.62009880079262,1146.462098480552,151.12989538569633,2.707496339454333,116129.4919128418,487.67578744307775,14516.186489105225,60.95947343038472,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,TYC_3452_787_1,comparison,354.0079399150091,757.7034441312526,350.1983690565319,754.9075459587823,4.725449895679948,149481.96379089355,589.9700407071449,18685.245473861694,73.74625508839311,ok,25
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,0.27516648173332214,HD_103187,comparison,57.682913547061986,1516.8377721836644,51.42535674771466,1515.4455035176352,6.4105716699421285,589254.5918273926,1874.2383851079992,73656.82397842407,234.2797981384999,ok,25
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,0.5503329634666443,target,target,1919.198601345434,634.6099571578397,1919.198601345434,634.6099571578397,0.0,1659214.951171875,5125.190899353797,207401.86889648438,640.6488624192247,ok,27
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,0.5503329634666443,DN_UMa,check,1844.4649208978337,689.114173300595,1844.4649208978337,689.114173300595,0.0,2400652.848175049,8736.333139686805,300081.6060218811,1092.0416424608507,ok,27
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,0.5503329634666443,gaia_774272862760870784_src1,comparison,590.1889321348878,260.0182709347027,588.4204979896633,257.88253092782696,2.7728585796908534,25242.208419799805,182.82389571220406,3155.2760524749756,22.852986964025508,ok,27
