raw_file,reduced_file,flat,exptime,jd,max_adu_raw,max_adu_cal
light_V_8s_2026_05_20-0030.fit,light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.677741667,42362.0,41453.033826830906
light_V_8s_2026_05_20-0031.fit,light_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6779328706,46284.0,45458.055870619595
light_V_8s_2026_05_20-0032.fit,light_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6781244213,33102.0,32484.96709495121
light_V_8s_2026_05_20-0033.fit,light_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.678316204,52870.0,52041.18420601216
light_V_8s_2026_05_20-0034.fit,light_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6785078705,48556.0,47756.056875631475
light_V_8s_2026_05_20-0035.fit,light_V_8s_2026_05_20-0035_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.678699537,52646.0,51820.86734390195
light_V_8s_2026_05_20-0036.fit,light_V_8s_2026_05_20-0036_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6788909724,49941.0,48795.0945297292
light_V_8s_2026_05_20-0037.fit,light_V_8s_2026_05_20-0037_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.67908206,51446.0,50460.98597315544
light_V_8s_2026_05_20-0038.fit,light_V_8s_2026_05_20-0038_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6792738424,41249.0,40284.609454328594
light_V_8s_2026_05_20-0039.fit,light_V_8s_2026_05_20-0039_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6794653935,59296.0,58259.51404247608
light_V_8s_2026_05_20-0040.fit,light_V_8s_2026_05_20-0040_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.679657176,50729.0,49757.97204751526
light_V_8s_2026_05_20-0041.fit,light_V_8s_2026_05_20-0041_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.679848843,46536.0,45960.18669868204
light_V_8s_2026_05_20-0042.fit,light_V_8s_2026_05_20-0042_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6800405094,43318.0,42330.18096959404
light_V_8s_2026_05_20-0043.fit,light_V_8s_2026_05_20-0043_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6802317128,44718.0,44028.63715891818
light_V_8s_2026_05_20-0044.fit,light_V_8s_2026_05_20-0044_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6804236113,54803.0,54055.74980095927
light_V_8s_2026_05_20-0045.fit,light_V_8s_2026_05_20-0045_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.680614699,35643.0,34964.94998164478
light_V_8s_2026_05_20-0046.fit,light_V_8s_2026_05_20-0046_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6808056715,48022.0,47331.75182769847
light_V_8s_2026_05_20-0047.fit,light_V_8s_2026_05_20-0047_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6809974536,51677.0,50851.91112803281
light_V_8s_2026_05_20-0048.fit,light_V_8s_2026_05_20-0048_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.6811891203,28370.0,27743.85022661035
light_V_8s_2026_05_20-0049.fit,light_V_8s_2026_05_20-0049_flat_0p3_late_bias_cal.fits,flat_0p3_late_bias,8.0,2461181.68138044,53137.0,52070.754206898244
