file,jd,object_id,role,x,y,flux,flux_err,flux_rate,flux_rate_err,flag,dx,dy
light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,gaia_774271076054448768_src2,comparison,1467.7633670921396,269.95654671019383,-25.74176025390625,47.677432179154685,-3.2177200317382812,5.959679022394336,nonpositive_flux,-0.7448021883018328,-81.18326705287853
light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,gaia_774272862760870784_src1,comparison,577.0164980102111,88.38060957444557,-13.715007781982422,46.95789557578303,-1.7143759727478027,5.869736946972878,nonpositive_flux,-0.7448021883018328,-81.18326705287853
light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,gaia_774384016513181696_src3,comparison,238.63580743657593,1049.3645302985378,-3.3021469116210938,48.611086614879035,-0.4127683639526367,6.076385826859879,nonpositive_flux,-0.7448021883018328,-81.18326705287853
light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,gaia_774289488578357504_src6,comparison,804.3280381730324,968.3396969572823,-115.15550231933594,48.8349351493307,-14.394437789916992,6.104366893666337,nonpositive_flux,-0.7448021883018328,-81.18326705287853
light_V_8s_2026_05_20-0020_flat_0p3_late_bias_cal.fits,2461181.6758256946,gaia_774290626745586944_src8,comparison,889.2515574816435,1315.4108409344813,0.3493499755859375,47.6205365956113,0.04366874694824219,5.952567074451412,ok,-0.7448021883018328,-81.18326705287853
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,target_V0399_direct,target,1843.5778912191363,628.1389658968611,1630175.4043273926,4849.329797071825,203771.92554092407,606.1662246339781,ok,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,DN_UMa_direct,check,1768.7808633261131,682.5278470762104,2364333.096069336,8433.130158094094,295541.637008667,1054.1412697617618,ok,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774287774887292672_src5,comparison,1892.269347512335,1091.4828362880667,-31.108612060546875,49.71816280711917,-3.8885765075683594,6.214770350889896,nonpositive_flux,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774288805679445888_src7,comparison,1768.6209688183244,1348.297586937967,-42.57749938964844,48.42324560224953,-5.322187423706055,6.052905700281191,nonpositive_flux,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774289041901756032_src4,comparison,1852.7701926608866,1450.9009051480753,-16.836868286132812,47.16934055045752,-2.1046085357666016,5.89616756880719,nonpositive_flux,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774271076054448768_src2,comparison,1469.13388796647,269.38791001915826,-59.654762268066406,48.24665421827596,-7.456845283508301,6.030831777284495,nonpositive_flux,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774272862760870784_src1,comparison,578.3870188845414,87.81197288341,57.31813049316406,49.68921012548497,7.164766311645508,6.211151265685621,ok,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774384016513181696_src3,comparison,240.0063283109062,1048.7958936075024,-9.531570434570312,48.53119141057938,-1.191446304321289,6.066398926322423,nonpositive_flux,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774289488578357504_src6,comparison,805.6985590473627,967.7710602662468,82.54589080810547,47.45290408277748,10.318236351013184,5.931613010347185,ok,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0021_flat_0p3_late_bias_cal.fits,2461181.676017361,gaia_774290626745586944_src8,comparison,890.6220783559738,1314.8422042434458,7.182426452636719,47.017914603744956,0.8978033065795898,5.8772393254681194,ok,0.6257186860284492,-81.75190374391411
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,target_V0399_direct,target,1844.7863222394112,628.3283878238909,1668423.7810058594,4870.530314175603,208552.97262573242,608.8162892719504,ok,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,DN_UMa_direct,check,1769.966921187382,682.7831219021357,2384089.7002563477,8598.377074001013,298011.21253204346,1074.7971342501266,ok,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774287774887292672_src5,comparison,1893.4665919531067,1091.7051846645443,87.23979187011719,46.566855876907745,10.904973983764648,5.820856984613468,ok,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774288805679445888_src7,comparison,1769.8182132590964,1348.5199353144444,-7.700366973876953,49.19899051153069,-0.9625458717346191,6.149873813941336,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774289041901756032_src4,comparison,1853.9674371016586,1451.1232535245526,-37.86993408203125,47.039520350761244,-4.733741760253906,5.8799400438451555,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774271076054448768_src2,comparison,1470.331132407242,269.6102583956358,-22.078216552734375,50.27686472379696,-2.759777069091797,6.28460809047462,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774272862760870784_src1,comparison,579.5842633253133,88.03432125988755,17.061538696289062,49.468291359902096,2.132692337036133,6.183536419987762,ok,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774384016513181696_src3,comparison,241.2035727516781,1049.0182419839798,-121.46445083618164,49.896591511467896,-15.183056354522705,6.237073938933487,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774289488578357504_src6,comparison,806.8958034881346,967.9934086427243,-31.473857879638672,47.0779690539837,-3.934232234954834,5.884746131747963,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0022_flat_0p3_late_bias_cal.fits,2461181.676209028,gaia_774290626745586944_src8,comparison,891.8193227967457,1315.0645526199232,-86.12957000732422,48.9557820670428,-10.766196250915527,6.11947275838035,nonpositive_flux,1.822963126800346,-81.52955536743656
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,target_V0399_direct,target,1845.068551454848,626.8479722580109,1764666.2439727783,4560.709595379283,220583.2804965973,570.0886994224104,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,DN_UMa_direct,check,1770.2809371614767,681.2585510432425,2607236.6133728027,8098.3737537565585,325904.57667160034,1012.2967192195698,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774287774887292672_src5,comparison,1893.7647145478725,1090.2026914521578,7.919990539550781,46.34275318337698,0.9899988174438477,5.792844147922122,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774288805679445888_src7,comparison,1770.116335853862,1347.0174421020579,-39.78035354614258,45.888630504687555,-4.972544193267822,5.736078813085944,nonpositive_flux,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774289041901756032_src4,comparison,1854.2655596964241,1449.620760312166,89.03881072998047,47.77911459192083,11.129851341247559,5.972389323990104,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774271076054448768_src2,comparison,1470.6292550020075,268.1077651832492,-39.21995544433594,47.00143419126213,-4.902494430541992,5.875179273907766,nonpositive_flux,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774272862760870784_src1,comparison,579.882385920079,86.53182804750097,29.08757781982422,47.04129567009194,3.6359472274780273,5.880161958761493,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774384016513181696_src3,comparison,241.5016953464438,1047.5157487715933,10.590423583984375,47.8534536334385,1.3238029479980469,5.981681704179812,ok,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774289488578357504_src6,comparison,807.1939260829002,966.4909154303377,-6.211338043212891,46.17489477719509,-0.7764172554016113,5.7718618471493865,nonpositive_flux,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0023_flat_0p3_late_bias_cal.fits,2461181.6764001157,gaia_774290626745586944_src8,comparison,892.1174453915114,1313.5620594075367,-73.68061065673828,49.65339398095268,-9.210076332092285,6.206674247619085,nonpositive_flux,2.1210857215660326,-83.03204857982314
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,target_V0399_direct,target,1845.6086172746243,626.6291765236346,1271588.1105041504,6464.979755678222,158948.5138130188,808.1224694597778,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,DN_UMa_direct,check,1770.8277414448764,681.0814745988902,1823029.2006835938,10696.2314786884,227878.65008544922,1337.02893483605,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774287774887292672_src5,comparison,1894.3081495994606,1090.0047553627933,-12.321144104003906,46.30606734155936,-1.5401430130004883,5.78825841769492,nonpositive_flux,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774288805679445888_src7,comparison,1770.65977090545,1346.8195060126936,82.6386489868164,47.81429495613747,10.32983112335205,5.976786869517184,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774289041901756032_src4,comparison,1854.808994748012,1449.4228242228019,139.24476623535156,48.922540719382994,17.405595779418945,6.115317589922874,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774271076054448768_src2,comparison,1471.1726900535955,267.90982909388487,-60.94447326660156,48.27091939538508,-7.618059158325195,6.033864924423135,nonpositive_flux,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774272862760870784_src1,comparison,580.425820971667,86.3338919581366,76.04834747314453,48.79752054532808,9.506043434143066,6.09969006816601,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774384016513181696_src3,comparison,242.04513039803186,1047.317812682229,9.219802856445312,47.67774468516472,1.152475357055664,5.95971808564559,ok,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774289488578357504_src6,comparison,807.7373611344883,966.2929793409734,-0.5459518432617188,46.38663548411098,-0.06824398040771484,5.798329435513873,nonpositive_flux,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6765917824,gaia_774290626745586944_src8,comparison,892.6608804430995,1313.3641233181725,-48.78692626953125,48.75467323194809,-6.098365783691406,6.094334153993511,nonpositive_flux,2.664520773154095,-83.2299846691875
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,target_V0399_direct,target,1845.9597307060703,627.0296645873835,1769003.3500671387,4367.165861254231,221125.41875839233,545.8957326567788,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,DN_UMa_direct,check,1771.1603637715546,681.5030477873689,2682832.0888671875,7793.513077116203,335354.01110839844,974.1891346395254,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774287774887292672_src5,comparison,1894.6500174785226,1090.4157859889074,27.62352752685547,46.96512471691616,3.4529409408569336,5.87064058961452,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774288805679445888_src7,comparison,1771.0016387845121,1347.2305366388073,-48.03041076660156,46.26123046488077,-6.003801345825195,5.782653808110096,nonpositive_flux,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774289041901756032_src4,comparison,1855.1508626270743,1449.8338548489155,-21.6737060546875,48.04847310079133,-2.7092132568359375,6.006059137598916,nonpositive_flux,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774271076054448768_src2,comparison,1471.5145579326577,268.32085971999874,55.253997802734375,47.306051788739715,6.906749725341797,5.913256473592464,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774272862760870784_src1,comparison,580.7676888507291,86.74492258425047,13.848289489746094,46.9247904879784,1.7310361862182617,5.8655988109973,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774384016513181696_src3,comparison,242.38699827709394,1047.7288433083427,-79.58157348632812,49.587418821917325,-9.947696685791016,6.198427352739666,nonpositive_flux,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774289488578357504_src6,comparison,808.0792290135504,966.7040099670872,-4.593574523925781,45.64041418517781,-0.5741968154907227,5.705051773147226,nonpositive_flux,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.676783449,gaia_774290626745586944_src8,comparison,893.0027483221616,1313.775153944286,25.597389221191406,48.45705455686128,3.199673652648926,6.05713181960766,ok,3.006388652216174,-82.81895404307363
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,target_V0399_direct,target,1846.624441100603,626.4304243528255,1816527.6856384277,4290.894268558806,227065.96070480347,536.3617835698508,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,DN_UMa_direct,check,1771.8219265282423,680.832066235565,2636401.03704834,7707.539254346215,329550.1296310425,963.4424067932769,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774287774887292672_src5,comparison,1895.3131540541328,1089.7806750957263,34.62903594970703,47.30473963887682,4.328629493713379,5.913092454859602,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774288805679445888_src7,comparison,1771.6647753601223,1346.5954257456265,-25.276046752929688,47.05643608836467,-3.159505844116211,5.882054511045584,nonpositive_flux,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774289041901756032_src4,comparison,1855.8139992026845,1449.1987439557347,26.339736938476562,45.98672568711968,3.2924671173095703,5.74834071088996,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774271076054448768_src2,comparison,1472.177694508268,267.68574882681776,-56.522544860839844,48.47308943143424,-7.0653181076049805,6.05913617892928,nonpositive_flux,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774272862760870784_src1,comparison,581.4308254263393,86.1098116910695,56.705039978027344,45.5977329079681,7.088129997253418,5.699716613496013,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774384016513181696_src3,comparison,243.05013485270416,1047.0937324151619,18.74383544921875,46.255752655806496,2.3429794311523438,5.781969081975812,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774289488578357504_src6,comparison,808.7423655891606,966.0688990739063,-17.887847900390625,45.57609321912115,-2.235980987548828,5.6970116523901435,nonpositive_flux,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.676976158,gaia_774290626745586944_src8,comparison,893.6658848977718,1313.1400430511053,58.00726318359375,46.076728712847796,7.250907897949219,5.7595910891059745,ok,3.669525227826398,-83.45406493625461
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,target_V0399_direct,target,1848.6573164884296,625.8713059933059,1578949.9385375977,5160.700043464173,197368.7423171997,645.0875054330216,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,DN_UMa_direct,check,1773.8528906364513,680.2538079014926,2316885.7244873047,8965.628265141628,289610.7155609131,1120.7035331427035,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774287774887292672_src5,comparison,1897.3450738021506,1089.2119867489303,64.35318756103516,45.95092691224488,8.044148445129395,5.74386586403061,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774288805679445888_src7,comparison,1773.6966951081401,1346.0267373988304,22.829761505126953,45.03436129030806,2.853720188140869,5.629295161288508,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774289041901756032_src4,comparison,1857.8459189507023,1448.6300556089386,99.4127426147461,46.55869918446487,12.426592826843262,5.819837398058109,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774271076054448768_src2,comparison,1474.2096142562857,267.11706048002173,-0.731414794921875,46.74699663754928,-0.09142684936523438,5.84337457969366,nonpositive_flux,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774272862760870784_src1,comparison,583.4627451743571,85.54112334427347,27.231964111328125,45.45928053032345,3.4039955139160156,5.682410066290431,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774384016513181696_src3,comparison,245.08205460072196,1046.5250440683658,20.97503662109375,46.37507284762781,2.6218795776367188,5.796884105953477,ok,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774289488578357504_src6,comparison,810.7742853371784,965.5002107271102,-8.29986572265625,47.07037841799631,-1.0374832153320312,5.883797302249539,nonpositive_flux,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6771674766,gaia_774290626745586944_src8,comparison,895.6978046457896,1312.5713547043092,-50.97393035888672,46.883958945524455,-6.37174129486084,5.860494868190557,nonpositive_flux,5.701444975844197,-84.02275328305063
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,target_V0399_direct,target,1849.781887293159,624.4128923573826,1383191.5888671875,6093.617297836885,172898.94860839844,761.7021622296106,ok,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,DN_UMa_direct,check,1775.0381931257314,678.769992889042,1993179.838684082,10376.675458595138,249147.47983551025,1297.0844323243923,ok,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774287774887292672_src5,comparison,1898.5000104491553,1087.7408724247434,-0.092193603515625,47.9328967776856,-0.011524200439453125,5.9916120972107,nonpositive_flux,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774288805679445888_src7,comparison,1774.8516317551448,1344.5556230746433,79.06150436401367,46.10496398257308,9.882688045501709,5.763120497821635,ok,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774289041901756032_src4,comparison,1859.000855597707,1447.1589412847516,-46.362098693847656,47.94167585441315,-5.795262336730957,5.9927094818016435,nonpositive_flux,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774271076054448768_src2,comparison,1475.3645509032904,265.6459461558348,-97.07247161865234,47.963074364659384,-12.134058952331543,5.995384295582423,nonpositive_flux,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774272862760870784_src1,comparison,584.6176818213618,84.07000902008653,4.860054016113281,45.2811798692681,0.6075067520141602,5.660147483658513,ok,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774384016513181696_src3,comparison,246.23699124772662,1045.0539297441787,-19.21685028076172,45.20768626773182,-2.402106285095215,5.650960783466478,nonpositive_flux,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774289488578357504_src6,comparison,811.9292219841831,964.0290964029233,10.116531372070312,42.849259461305834,1.264566421508789,5.356157432663229,ok,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.677359375,gaia_774290626745586944_src8,comparison,896.8527412927942,1311.1002403801222,-70.2022933959961,46.44932138130188,-8.775286674499512,5.806165172662735,nonpositive_flux,6.856381622848858,-85.49386760723758
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,target_V0399_direct,target,1850.7519990538135,625.0266581551952,1794580.44039917,4386.41263730933,224322.55504989624,548.3015796636663,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,DN_UMa_direct,check,1775.967223558715,679.453353718853,2674900.884765625,8100.965890475647,334362.6105957031,1012.6207363094559,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774287774887292672_src5,comparison,1899.4495815459745,1088.3894357385552,46.21576690673828,45.92452019662079,5.776970863342285,5.740565024577599,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774288805679445888_src7,comparison,1775.8012028519638,1345.2041863884551,-66.85215759277344,43.69946945500269,-8.35651969909668,5.4624336818753365,nonpositive_flux,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774289041901756032_src4,comparison,1859.950426694526,1447.8075045985634,-44.498687744140625,44.340919992951754,-5.562335968017578,5.542614999118969,nonpositive_flux,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774271076054448768_src2,comparison,1476.3141220001094,266.2945094696466,22.851242065429688,46.412407597805306,2.856405258178711,5.801550949725663,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774272862760870784_src1,comparison,585.5672529181809,84.71857233389832,-40.59165573120117,49.04496141238521,-5.0739569664001465,6.130620176548152,nonpositive_flux,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774384016513181696_src3,comparison,247.18656234454573,1045.7024930579905,-21.34947967529297,46.302433998483,-2.668684959411621,5.787804249810375,nonpositive_flux,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774289488578357504_src6,comparison,812.8787930810022,964.6776597167351,14.525802612304688,45.471446470107054,1.815725326538086,5.683930808763382,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.677550463,gaia_774290626745586944_src8,comparison,897.8023123896133,1311.748803693934,64.4153823852539,44.223124873747715,8.051922798156738,5.527890609218464,ok,7.805952719667971,-84.84530429342578
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,target_V0399_direct,target,1851.7030141717933,624.6071553749035,1546665.1293945312,5362.4851117142325,193333.1411743164,670.3106389642791,ok,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,DN_UMa_direct,check,1776.8841876921053,678.9947481700123,2206001.872619629,9130.623326288089,275750.2340774536,1141.327915786011,ok,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774287774887292672_src5,comparison,1900.3835711716595,1087.950381573989,31.181137084960938,44.76623697955248,3.897642135620117,5.59577962244406,ok,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774288805679445888_src7,comparison,1776.735192477649,1344.765132223889,-7.1936187744140625,47.09658896470216,-0.8992023468017578,5.88707362058777,nonpositive_flux,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774289041901756032_src4,comparison,1860.8844163202111,1447.3684504339972,29.014381408691406,45.69349186182924,3.626797676086426,5.711686482728655,ok,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774271076054448768_src2,comparison,1477.2481116257945,265.8554553050804,-47.72019958496094,44.50627920526935,-5.965024948120117,5.563284900658669,nonpositive_flux,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774272862760870784_src1,comparison,586.5012425438659,84.27951816933214,-68.53517150878906,45.545174242647676,-8.566896438598633,5.6931467803309594,nonpositive_flux,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774384016513181696_src3,comparison,248.1205519702308,1045.2634388934243,-2.55194091796875,47.16691072501352,-0.31899261474609375,5.89586384062669,nonpositive_flux,8.739942345353029,-85.28435845799197
light_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.677741667,gaia_774289488578357504_src6,comparison,813.8127827066872,964.2386055521689,-64.11336517333984,46.06704629431635,-8.01417064666748,5.758380786789544,nonpositive_flux,8.739942345353029,-85.28435845799197
