set,sequence,file,jd,diff_flux,check_diff_flux,n_comps,good,minutes_combined,diff_flux_norm,check_diff_flux_norm
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0024_flat_0p3_late_bias_cal.fits,2461181.6934636575,192.88766476373715,289.3265285092589,3,True,30.642166659235954,0.9634623552269748,0.9895022430138403
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0025_flat_0p3_late_bias_cal.fits,2461181.6936555556,202.04657191389862,296.63309641285355,3,True,30.918499901890755,1.009210548948996,1.0144908445312724
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0026_flat_0p3_late_bias_cal.fits,2461181.6938471063,202.59537783514827,293.6129120872464,3,True,31.194332912564278,1.011951801719604,1.0041617565630814
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0027_flat_0p3_late_bias_cal.fits,2461181.6940381946,196.43675622556748,290.9996863886209,3,True,31.469500064849854,0.9811898549243729,0.9952244748571328
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0028_flat_0p3_late_bias_cal.fits,2461181.6942291665,198.37027108509568,292.48413858350887,3,True,31.744499579072,0.9908476460677784,1.0003013296621752
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0029_flat_0p3_late_bias_cal.fits,2461181.694420139,205.1218027715725,297.26165878256023,3,True,32.0194997638464,1.024571143254652,1.0166405398181289
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0030_flat_0p3_late_bias_cal.fits,2461181.6946113426,197.08840224781903,,3,True,32.2948332130909,0.984444787852001,
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0031_flat_0p3_late_bias_cal.fits,2461181.6948032407,199.12455937421862,,3,True,32.5711664557457,0.9946152709827706,
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0032_flat_0p3_late_bias_cal.fits,2461181.6949944445,200.2867413554692,287.15613111075754,3,True,32.846499904990196,1.0004203005072325,0.9820794425360757
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0033_flat_0p3_late_bias_cal.fits,2461181.695186111,194.40067421691023,294.8895871812329,3,True,33.122499883174896,0.9710197470022359,1.0085280097221279
prior_overlap_src2_src7_src8,V0399 named,light_V0399_V_8s_2026_05_20-0034_flat_0p3_late_bias_cal.fits,2461181.695378125,196.57176942310477,,3,True,33.399000093340874,0.9818642377753725,
