period_min,model_type,N,k,dof,chi2,reduced_chi2,chi2_p_value,bic_chi2,sse,bic_sse,rms_pct,fundamental_amp_pct,delta_chi2
10.415683136627326,sine,138,3,135,454.9701009933564,3.3701488962470845,2.7722672156367725e-36,469.75186204882806,0.03764984849655593,-1117.7400836223687,1.6517414722209942,0.18471344555415214,71.20933632528312
10.416883376675335,sine,138,3,135,454.9354851735794,3.369892482767255,2.806517865184718e-36,469.71724622905106,0.03764689243568965,-1117.7509190554754,1.6516766280799722,0.1858311904468956,71.17472050550612
10.418083616723344,sine,138,3,135,454.9005060156878,3.369633377893984,2.8415567869722036e-36,469.68226707115946,0.037643906833213156,-1117.7618636369107,1.6516111333301446,0.1869541023343717,71.13974134761452
10.419283856771354,sine,138,3,135,454.8651650267496,3.369371592790738,2.8774013111639526e-36,469.6469260822212,0.037640891817054364,-1117.772916923566,1.6515449907006128,0.18808204417083216,71.10440035867629
10.420484096819365,sine,138,3,135,454.8294637262703,3.3691071387131135,2.9140692250810037e-36,469.61122478174195,0.037637847516171996,-1117.7840784686641,1.651478202942767,0.1892148813872417,71.06869905819701
10.421684336867372,sine,138,3,135,454.79340364612233,3.3688400270083134,2.9515787848333495e-36,469.57516470159396,0.037634774060549915,-1117.7953478217757,1.651410772830176,0.19035248185490383,71.03263897804902
10.422884576915383,sine,138,3,135,454.7569863304578,3.368570269114502,2.9899487272875944e-36,469.5387473859294,0.037631671581190344,-1117.8067245288382,1.6513427031584518,0.19149471584853367,70.99622166238447
10.424084816963394,sine,138,3,135,454.7202133356357,3.3682978765602645,3.02919828234271e-36,469.50197439110735,0.037628540210108155,-1117.8182081321743,1.6512739967451426,0.19264145600880575,70.95944866756241
10.425285057011402,sine,138,3,135,454.68308623014104,3.368022860964008,3.0693471855485283e-36,469.4648472856127,0.037625380080324435,-1117.8297981705064,1.6512046564296063,0.19379257730454938,70.92232156206774
10.426485297059411,sine,138,3,135,454.6456065945065,3.3677452340333813,3.1104156910609475e-36,469.4273676499781,0.03762219132586042,-1117.8414941789777,1.651134685072891,0.19494795699467332,70.88484192643318
10.427685537107422,sine,138,3,135,454.607776021231,3.3674650075646744,3.1524245849515055e-36,469.38953707670265,0.03761897408173095,-1117.8532956891677,1.6510640855576093,0.19610747458981237,70.84701135315771
10.42888577715543,sine,138,3,135,454.5695961147037,3.3671821934422494,3.19539519886841e-36,469.35135717017533,0.03761572848393872,-1117.865202229111,1.6509928607878261,0.19727101181391057,70.80883144663039
10.43008601720344,sine,138,3,135,454.5310684911213,3.3668968036379354,3.23934942407308e-36,469.3128295465929,0.03761245466946747,-1117.8772133233147,1.6509210136889263,0.19843845256568,70.77030382304798
10.43128625725145,sine,138,3,135,454.4921947784096,3.3666088502104414,3.284309725848784e-36,469.27395583388125,0.03760915277627602,-1117.889328492777,1.650848547207497,0.19960968288009803,70.7314301103363
10.432486497299461,sine,138,3,135,454.452976616146,3.366318345304785,3.330299158293955e-36,469.2347376716176,0.037605822943292025,-1117.9015472550034,1.6507754643112085,0.2007845908899238,70.69221194807267
