file,jd,exptime,object_id,role,x,y,registered,dx,dy,matches,flux,flux_err,flux_rate,flux_rate_err,saturated,flag
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,-11.399429321289062,42.26822258555569,-1.4249286651611328,5.283527823194461,False,nonpositive_flux
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,35.23115539550781,41.09883497853862,4.403894424438477,5.137354372317327,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,25.18738555908203,40.38774449193378,3.148423194885254,5.048468061491723,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,-25.453140258789062,41.31063696173139,-3.181642532348633,5.163829620216424,False,nonpositive_flux
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,51.95499801635742,42.01971627299337,6.494374752044678,5.252464534124171,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,DN_UMa,check,1813.941331484725,673.9649178301011,True,0.0,0.0,3,2748668.061340332,7214.399688806349,343583.5076675415,901.7999611007937,True,saturated
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,HD_103405,comparison,1116.8775208835411,137.65167817410452,True,0.0,0.0,3,135577.010055542,458.8476216942059,16947.12625694275,57.355952711775736,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,TYC_3452_787_1,comparison,323.1638930864005,741.174784304236,True,0.0,0.0,3,179930.7449684143,553.3723417207575,22491.34312105179,69.17154271509469,False,ok
light_V_8s_2026_05_20-0083_flat_0p3_late_bias_cal.fits,2461181.6878975695,8.0,HD_103187,comparison,26.14534614844982,1500.1656108785794,True,0.0,0.0,3,690409.4314346313,1569.1573747223745,86301.17892932892,196.1446718402968,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,target,target,1919.0146393338243,634.6679345974002,True,0.0,0.0,3,1705895.1122131348,4639.331720440328,213236.88902664185,579.916465055041,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,3862.8322982788086,807.174356016054,482.8540372848511,100.89679450200676,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,2145.808578491211,552.3074422871508,268.22607231140137,69.03843028589385,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,1291.6324996948242,379.21085868937257,161.45406246185303,47.40135733617157,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,1470.33642578125,332.30601285835957,183.79205322265625,41.538251607294946,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,1294.6530838012695,321.59638869281173,161.8316354751587,40.199548586601466,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,1090.4999694824219,292.74747621904305,136.31249618530273,36.59343452738038,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,1160.4501266479492,255.04856402124952,145.05626583099365,31.88107050265619,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,176.0414581298828,108.74709359997834,22.00518226623535,13.593386699997293,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,DN_UMa,check,1844.3169140644086,689.1431723905756,True,0.0,0.0,3,2524618.7202148438,8143.272682426407,315577.34002685547,1017.9090853033009,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,HD_103405,comparison,1147.0122527178373,153.3145145326359,True,0.0,0.0,3,121895.81192779541,463.2676426416033,15236.976490974426,57.90845533020041,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,TYC_3452_787_1,comparison,353.60094602578397,757.3864507517308,True,0.0,0.0,3,165904.7449951172,561.8166096123565,20738.09312438965,70.22707620154456,False,ok
light_V0399_V_8s_2026_05_20-0001_flat_0p3_late_bias_cal.fits,2461181.689061574,8.0,HD_103187,comparison,57.14341884345956,1516.5190127177061,True,0.0,0.0,3,630598.4942245483,1661.3404670768505,78824.81177806854,207.6675583846063,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,target,target,1919.444634629839,634.97337137281,True,0.0,0.0,3,1702605.2264556885,5069.721636391076,212825.65330696106,633.7152045488845,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,3082.288414001465,736.2350598514643,385.2860517501831,92.02938248143303,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,1764.946060180664,524.7657311912898,220.618257522583,65.59571639891122,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,980.81640625,358.66160492804426,122.60205078125,44.83270061600553,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,1256.2566146850586,320.6216196404941,157.03207683563232,40.07770245506176,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,932.9028854370117,320.881264362894,116.61286067962646,40.11015804536175,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,783.7099761962891,281.6240718544046,97.96374702453613,35.20300898180057,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,961.2957305908203,244.50418612508716,120.16196632385254,30.563023265635895,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,50.16971969604492,108.7317199465994,6.271214962005615,13.591464993324925,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,DN_UMa,check,1844.6251955832058,689.4800692233955,True,0.0,0.0,3,2478027.7211914062,8706.03165033742,309753.4651489258,1088.2539562921775,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,HD_103405,comparison,1147.4983340868148,153.59944206665,True,0.0,0.0,3,116147.35302734375,484.52463388158867,14518.419128417969,60.565579235198584,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,TYC_3452_787_1,comparison,353.97400868651965,757.7064621491451,True,0.0,0.0,3,150597.86855316162,593.0677236967022,18824.733569145203,74.13346546208777,False,ok
light_V0399_V_8s_2026_05_20-0002_flat_0p3_late_bias_cal.fits,2461181.689252662,8.0,HD_103187,comparison,57.6365685416885,1516.8371203514916,True,0.0,0.0,3,593944.9251098633,1867.1249458290247,74243.11563873291,233.39061822862809,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,target,target,1919.198601345434,634.6099571578397,True,0.0,0.0,3,1659214.951171875,5125.190899353797,207401.86889648438,640.6488624192247,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,4571.358726501465,735.9028009779939,571.4198408126831,91.98785012224924,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,2713.512252807617,508.38436454656323,339.18903160095215,63.548045568320404,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,1503.565071105957,356.1454485115716,187.94563388824463,44.51818106394645,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,1805.3311004638672,314.1056296289414,225.6663875579834,39.26320370361768,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,1604.1685256958008,310.33519481325396,200.5210657119751,38.791899351656745,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,1223.961082458496,272.0048916189346,152.995135307312,34.000611452366826,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,1407.784812927246,241.27277601817408,175.97310161590576,30.15909700227176,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,249.53514099121094,101.21960225420712,31.191892623901367,12.65245028177589,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,DN_UMa,check,1844.4649208978337,689.114173300595,True,0.0,0.0,3,2400652.848175049,8736.333139686805,300081.6060218811,1092.0416424608507,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,HD_103405,comparison,1147.2753371152862,153.2204206973244,True,0.0,0.0,3,113948.83833312988,482.56035351213217,14243.604791641235,60.32004418901652,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,TYC_3452_787_1,comparison,353.79588641685626,757.3750652571927,True,0.0,0.0,3,154131.79357910156,603.0621593033804,19266.474197387695,75.38276991292256,False,ok
light_V0399_V_8s_2026_05_20-0003_flat_0p3_late_bias_cal.fits,2461181.68944375,8.0,HD_103187,comparison,57.353129736761176,1516.4481470805683,True,0.0,0.0,3,589056.1036911011,1835.5062007391339,73632.01296138763,229.43827509239173,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,target,target,1919.5194189308374,635.2824076346991,True,0.0,0.0,3,1707430.1235351562,4735.59357197653,213428.76544189453,591.9491964970663,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774272862760870784_src1,comparison,599.578460791499,258.08586022924334,True,0.0,0.0,3,4229.959274291992,741.8541262051499,528.744909286499,92.73176577564374,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774271076054448768_src2,comparison,1506.7178858234115,321.3162110314761,True,0.0,0.0,3,2408.746452331543,529.635966627827,301.09330654144287,66.20449582847837,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774384016513181696_src3,comparison,390.6121365600256,1254.514788035858,True,0.0,0.0,3,1447.4819030761719,349.0253770184413,180.93523788452148,43.62817212730516,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774289041901756032_src4,comparison,2041.387437507543,1442.3507498915358,True,0.0,0.0,3,1463.6341514587402,324.0670344023322,182.95426893234253,40.50837930029152,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774287774887292672_src5,comparison,2033.8085843345157,1080.733577355526,True,0.0,0.0,3,1350.1533432006836,322.17434323312807,168.76916790008545,40.27179290414101,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774289488578357504_src6,comparison,940.6541235197662,1100.4907732876518,True,0.0,0.0,3,1142.8968048095703,274.4624920463968,142.8621006011963,34.3078115057996,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774288805679445888_src7,comparison,1944.5979695251317,1351.7388630834228,True,0.0,0.0,3,1194.5575485229492,242.1814800362615,149.31969356536865,30.272685004532686,False,ok
light_V0399_V_8s_2026_05_20-0004_flat_0p3_late_bias_cal.fits,2461181.6896349536,8.0,gaia_774290626745586944_src8,comparison,1071.4610770076736,1433.9985575432859,True,0.0,0.0,3,244.09677124023438,106.60160758831618,30.512096405029297,13.325200948539523,False,ok
