file,raw_file,jd,exptime,object_id,role,v_mag,x,y,registered,dx,dy,shift_scatter,n_anchor_centroids,flux,flux_err,flux_rate,flux_rate_err,raw_peak,saturated,frame_artifact,flag
light_AMCVn_V_45s_2026_05_20-0002_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0002.fit,2461181.7284305557,45.0,112,comparison,11.235,1237.61982159286,1296.3243493884477,True,-35.54475348960375,-26.358831123372056,1.5098089525561975,6,293582.590713501,586.3623093098935,6524.057571411133,13.030273540219856,6181.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0002_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0002.fit,2461181.7284305557,45.0,125,comparison,12.454,354.18349181642986,1148.4415600800671,True,-35.54475348960375,-26.358831123372056,1.5098089525561975,6,93946.39047241211,328.9158074842905,2087.6975660536023,7.309240166317567,2634.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0002_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0002.fit,2461181.7284305557,45.0,143,comparison,14.29,790.9788243661801,1358.8430407974477,True,-35.54475348960375,-26.358831123372056,1.5098089525561975,6,16481.018096923828,166.66127480102014,366.2448465983073,3.7035838844671143,1155.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0002_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0002.fit,2461181.7284305557,45.0,144,comparison,14.357,248.61936441406579,1335.9722453717718,True,-35.54475348960375,-26.358831123372056,1.5098089525561975,6,15511.981170654297,161.3107210380463,344.7106926812066,3.584682689734362,1135.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,target,target,,467.7203934716787,1257.8838783484782,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,19107.300018310547,171.39684012049935,424.60666707356773,3.80881866934443,1245.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,90,comparison,8.97,698.2368345953003,173.6626080350543,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,2208999.516845703,2019.4829596933102,49088.87815212674,44.87739910429578,44739.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,96,comparison,9.551,1773.4146513076803,1046.2984335843214,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,1300918.010635376,1399.4915360092514,28909.289125230578,31.099811911316696,26008.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,112,comparison,11.235,1237.9901311501658,1296.617496373044,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,292919.91064453125,584.5747545000551,6509.33134765625,12.990550100001224,6436.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,125,comparison,12.454,354.59582658968793,1148.7609709950204,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,95856.8708190918,330.5046242353852,2130.1526848687067,7.344547205230783,2759.0,False,False,ok
light_AMCVn_V_45s_2026_05_20-0003_flat_4s_masked_clipmean_cal.fits,light_AMCVn_V_45s_2026_05_20-0003.fit,2461181.729050347,45.0,143,comparison,14.29,791.3452984761417,1359.1618272985847,True,-35.17308597832357,-26.039732415326853,1.4898694146290974,6,16792.320861816406,164.510057351521,373.16268581814234,3.655779052256022,1168.0,False,False,ok
