flat,sequence,file,object_id,role,x,y,match_dist,flux_rate,flag
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0013_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,387.4736919954459,1255.504780800607,3.356553806003021,1372.967128753662,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1505.8505373485118,321.96367463455135,1.1226618097098657,2308.7785148620605,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,599.0969690997987,258.4801309161546,3.2109942240541023,3521.0527267456055,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2032.9792209005527,1081.6069488614257,0.9578588703196248,1377.1154308319092,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1944.2168798740347,1352.3582502230956,2.058561243399966,1144.8028564453125,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2040.9364948356558,1443.1203549514305,2.0976545898222776,1429.0995893478394,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,939.5912553986578,1101.0259463068119,2.286293164533873,1240.960838317871,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1069.5733843532792,1433.7164032080773,2.1476253797410334,398.1231756210327,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0014_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,389.689025163054,1255.395381684458,3.8302122654027317,1580.103458404541,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1506.732581521807,321.25926692267234,0.21034839630444752,1648.697226524353,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,599.5880014107638,258.05424736780077,0.6603779030448028,2488.9829111099243,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2033.778035350211,1080.7845642806428,0.17073992175522026,943.0042204856873,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1944.5952468232597,1351.7913208561547,0.33352133642768694,774.7103471755981,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2041.3976124912874,1442.3371024444916,0.4171709075846672,1011.3730812072754,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,940.5977843374496,1100.4760465929212,0.4848272857527124,853.2533483505249,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1070.605923106106,1433.3398429546505,0.5122920806210817,279.5943088531494,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0015_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,390.70728762364314,1254.7633570844612,1.0828319048876787,1105.9120483398438,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1506.5310101834152,319.88014100263547,1.7577305237896514,2315.739112854004,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,599.9396617727399,256.8560572409875,5.625574218097057,3292.4502444267273,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774287774887292672_src5,comparison,2033.8242675311174,1079.7841428943516,1.4313981919687377,1379.0959157943726,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774288805679445888_src7,comparison,1944.7485654810007,1350.5513226086136,2.689429713405303,1128.309576034546,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774289041901756032_src4,comparison,2041.4749604794265,1441.4460358130732,2.7711490788434125,1428.4997129440308,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774289488578357504_src6,comparison,940.4672683374101,1099.329184392218,3.9414293698860354,1222.2881135940552,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774290626745586944_src8,comparison,1070.193641622873,1432.253652819224,3.743006796343098,380.5069799423218,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0016_flat_6s_masked_cal.fits,gaia_774384016513181696_src3,comparison,390.55836786426636,1253.9363611357414,6.218951966112841,1535.5787835121155,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_6s_masked_cal.fits,gaia_774271076054448768_src2,comparison,1507.606350994014,322.2170829251105,1.1210145901100845,2353.136978149414,ok
flat_6s_masked,V0399 named,light_V0399_V_8s_2026_05_20-0017_flat_6s_masked_cal.fits,gaia_774272862760870784_src1,comparison,600.7256746725061,258.81096525542347,2.800449559690856,3515.0752601623535,ok
